Session,matchId,roundId,groupId,clientId,Gender,Topic,Grade,Siblings,Month,Year,Magnet,Track,payoff,role,roleName,choice,choiceTime,equilibriumChoice,winningChoice
LILA-KingA-S12,13,0,1,5,Female,Art / Music,6,2 or more,apr.,2008,GATE,Regular,40,2,Player 3,0,11064,TRUE,TRUE
LILA-KingA-S12,13,0,0,1,Male,Math,6,2 or more,sep.,2008,GATE,Regular,20,1,Player 2,1,47936,FALSE,FALSE
LILA-KingA-S12,13,0,1,7,Female,Art / Music,6,0,may,2008,GATE,Regular,40,1,Player 2,0,21093,TRUE,TRUE
LILA-KingA-S12,13,0,0,3,Male,History / Geography,6,1,sep.,2007,GATE,Regular,20,0,Player 1,0,22668,TRUE,FALSE
LILA-KingA-S12,14,0,2,1,Male,Math,6,2 or more,sep.,2008,GATE,Regular,20,2,Player 3,1,23645,FALSE,FALSE
LILA-KingA-S12,14,0,1,6,Female,Art / Music,6,2 or more,jan.,2008,GATE,Regular,40,1,Player 2,0,8414,TRUE,TRUE
LILA-KingA-S12,14,0,2,3,Male,History / Geography,6,1,sep.,2007,GATE,Regular,20,1,Player 2,0,8858,TRUE,FALSE
LILA-KingA-S12,14,0,0,0,Female,Art / Music,6,2 or more,apr.,2008,GATE,Regular,40,1,Player 2,0,12610,TRUE,TRUE
LILA-KingA-S12,14,0,1,4,Female,Art / Music,6,2 or more,jul.,2008,GATE,Regular,40,2,Player 3,2,4994,TRUE,TRUE
LILA-KingA-S12,14,0,0,7,Female,Art / Music,6,0,may,2008,GATE,Regular,40,2,Player 3,2,10325,TRUE,TRUE
LILA-KingA-S12,14,0,1,8,Male,Math,6,2 or more,jul.,2008,GATE,Regular,40,0,Player 1,2,11581,TRUE,TRUE
LILA-KingA-S12,14,0,0,5,Female,Art / Music,6,2 or more,apr.,2008,GATE,Regular,20,0,Player 1,0,44322,FALSE,FALSE
LILA-KingA-S12,14,0,2,2,Male,Art / Music,6,1,may,2008,GATE,Regular,40,0,Player 1,2,40474,TRUE,TRUE
LILA-KingA-S12,15,0,0,5,Female,Art / Music,6,2 or more,apr.,2008,GATE,Regular,20,1,Player 2,2,21915,FALSE,FALSE
LILA-KingA-S12,15,0,0,6,Female,Art / Music,6,2 or more,jan.,2008,GATE,Regular,40,2,Player 3,0,4041,TRUE,TRUE
LILA-KingA-S12,15,0,1,2,Male,Art / Music,6,1,may,2008,GATE,Regular,20,1,Player 2,2,11783,FALSE,FALSE
LILA-KingA-S12,15,0,2,3,Male,History / Geography,6,1,sep.,2007,GATE,Regular,40,2,Player 3,0,14954,TRUE,TRUE
LILA-KingA-S12,15,0,0,4,Female,Art / Music,6,2 or more,jul.,2008,GATE,Regular,20,0,Player 1,1,20154,TRUE,FALSE
LILA-KingA-S12,15,0,1,0,Female,Art / Music,6,2 or more,apr.,2008,GATE,Regular,40,2,Player 3,0,8644,TRUE,TRUE
LILA-KingA-S12,15,0,1,1,Male,Math,6,2 or more,sep.,2008,GATE,Regular,40,0,Player 1,2,37510,FALSE,TRUE
LILA-KingA-S12,15,0,2,7,Female,Art / Music,6,0,may,2008,GATE,Regular,40,0,Player 1,1,32233,TRUE,TRUE
LILA-KingA-S12,15,0,2,8,Male,Math,6,2 or more,jul.,2008,GATE,Regular,40,1,Player 2,0,135975,TRUE,TRUE
LILA-KingA-S12,16,0,2,8,Male,Math,6,2 or more,jul.,2008,GATE,Regular,40,2,Player 3,1,8024,TRUE,TRUE
LILA-KingA-S12,16,0,0,5,Female,Art / Music,6,2 or more,apr.,2008,GATE,Regular,40,2,Player 3,1,13558,TRUE,TRUE
LILA-KingA-S12,16,0,1,4,Female,Art / Music,6,2 or more,jul.,2008,GATE,Regular,40,1,Player 2,2,10997,TRUE,TRUE
LILA-KingA-S12,16,0,1,2,Male,Art / Music,6,1,may,2008,GATE,Regular,40,2,Player 3,1,6611,TRUE,TRUE
LILA-KingA-S12,16,0,0,1,Male,Math,6,2 or more,sep.,2008,GATE,Regular,20,1,Player 2,1,18436,FALSE,FALSE
LILA-KingA-S12,16,0,1,0,Female,Art / Music,6,2 or more,apr.,2008,GATE,Regular,40,0,Player 1,1,10938,TRUE,TRUE
LILA-KingA-S12,16,0,0,3,Male,History / Geography,6,1,sep.,2007,GATE,Regular,20,0,Player 1,1,16246,TRUE,FALSE
LILA-KingA-S12,16,0,2,6,Female,Art / Music,6,2 or more,jan.,2008,GATE,Regular,40,0,Player 1,1,9051,TRUE,TRUE
LILA-KingA-S12,16,0,2,7,Female,Art / Music,6,0,may,2008,GATE,Regular,40,1,Player 2,2,15241,TRUE,TRUE
LILA-KingA-S12,17,0,1,5,Female,Art / Music,6,2 or more,apr.,2008,GATE,Regular,40,0,Player 1,1,41007,TRUE,TRUE
LILA-KingA-S12,17,0,0,3,Male,History / Geography,6,1,sep.,2007,GATE,Regular,40,1,Player 2,0,10779,TRUE,TRUE
LILA-KingA-S12,17,0,1,0,Female,Art / Music,6,2 or more,apr.,2008,GATE,Regular,40,1,Player 2,0,15908,TRUE,TRUE
LILA-KingA-S12,17,0,2,6,Female,Art / Music,6,2 or more,jan.,2008,GATE,Regular,40,1,Player 2,0,12817,TRUE,TRUE
LILA-KingA-S12,17,0,0,2,Male,Art / Music,6,1,may,2008,GATE,Regular,20,0,Player 1,2,6267,FALSE,FALSE
LILA-KingA-S12,17,0,0,4,Female,Art / Music,6,2 or more,jul.,2008,GATE,Regular,40,2,Player 3,2,4471,TRUE,TRUE
LILA-KingA-S12,17,0,2,1,Male,Math,6,2 or more,sep.,2008,GATE,Regular,40,2,Player 3,2,3381,TRUE,TRUE
LILA-KingA-S12,17,0,1,7,Female,Art / Music,6,0,may,2008,GATE,Regular,40,2,Player 3,2,3172,TRUE,TRUE
LILA-KingA-S12,17,0,2,8,Male,Math,6,2 or more,jul.,2008,GATE,Regular,40,0,Player 1,1,7937,TRUE,TRUE
LILA-KingA-S13,0,0,3,14,Female,History / Geography,6,2 or more,sep.,2008,GATE,Honors,40,1,Player 2,1,45515,TRUE,TRUE
LILA-KingA-S13,0,0,2,8,Male,Science / Technology,6,2 or more,dec.,2007,GATE,Honors,40,1,Player 2,1,24374,TRUE,TRUE
LILA-KingA-S13,0,0,4,5,Female,Art / Music,6,1,mar.,2009,STEAM,Honors,40,1,Player 2,1,34744,TRUE,TRUE
LILA-KingA-S13,0,0,4,13,Female,Science / Technology,6,1,apr.,2008,GATE,Honors,20,0,Player 1,1,31929,FALSE,FALSE
LILA-KingA-S13,0,0,0,10,Male,Art / Music,6,2 or more,may,2008,GATE,Honors,40,0,Player 1,2,61125,TRUE,TRUE
LILA-KingA-S13,0,0,1,4,Male,English,6,0,may,2008,STEAM,Honors,20,0,Player 1,0,292894,FALSE,FALSE
LILA-KingA-S13,0,0,3,1,Female,Science / Technology,6,2 or more,jul.,2008,STEAM,Honors,40,0,Player 1,2,22126,TRUE,TRUE
LILA-KingA-S13,0,0,2,7,Male,Science / Technology,6,1,oct.,2008,GATE,Honors,40,0,Player 1,2,47084,TRUE,TRUE
LILA-KingA-S13,0,0,1,0,Female,Art / Music,6,2 or more,may,2008,STEAM,Honors,40,2,Player 3,2,10446,TRUE,TRUE
LILA-KingA-S13,0,0,2,12,Female,Math,6,1,dec.,2007,GATE,Honors,40,2,Player 3,2,33277,TRUE,TRUE
LILA-KingA-S13,0,0,4,6,Female,Art / Music,6,2 or more,feb.,2008,STEAM,Honors,40,2,Player 3,2,11047,TRUE,TRUE
LILA-KingA-S13,0,0,3,9,Female,History / Geography,6,1,jun.,2008,STEAM,Honors,40,2,Player 3,2,35667,TRUE,TRUE
LILA-KingA-S13,0,0,0,3,Male,Art / Music,6,2 or more,jun.,2008,GATE,Honors,40,2,Player 3,2,19065,TRUE,TRUE
LILA-KingA-S13,0,0,0,2,Male,History / Geography,6,2 or more,mar.,2008,STEAM,Honors,40,1,Player 2,1,72210,TRUE,TRUE
LILA-KingA-S13,0,0,1,11,Male,English,6,2 or more,nov.,2008,STEAM,Honors,20,1,Player 2,2,21510,FALSE,FALSE
LILA-KingA-S13,1,0,1,7,Male,Science / Technology,6,1,oct.,2008,GATE,Honors,40,1,Player 2,1,23657,TRUE,TRUE
LILA-KingA-S13,1,0,4,11,Male,English,6,2 or more,nov.,2008,STEAM,Honors,20,2,Player 3,2,11672,FALSE,FALSE
LILA-KingA-S13,1,0,3,2,Male,History / Geography,6,2 or more,mar.,2008,STEAM,Honors,40,2,Player 3,1,14227,TRUE,TRUE
LILA-KingA-S13,1,0,0,14,Female,History / Geography,6,2 or more,sep.,2008,GATE,Honors,40,2,Player 3,1,12917,TRUE,TRUE
LILA-KingA-S13,1,0,2,8,Male,Science / Technology,6,2 or more,dec.,2007,GATE,Honors,40,2,Player 3,1,9017,TRUE,TRUE
LILA-KingA-S13,1,0,1,5,Female,Art / Music,6,1,mar.,2009,STEAM,Honors,40,2,Player 3,1,7343,TRUE,TRUE
LILA-KingA-S13,1,0,3,13,Female,Science / Technology,6,1,apr.,2008,GATE,Honors,20,1,Player 2,2,11980,FALSE,FALSE
LILA-KingA-S13,1,0,4,10,Male,Art / Music,6,2 or more,may,2008,GATE,Honors,40,1,Player 2,2,42336,FALSE,TRUE
LILA-KingA-S13,1,0,2,4,Male,English,6,0,may,2008,STEAM,Honors,20,1,Player 2,0,12960,FALSE,FALSE
LILA-KingA-S13,1,0,0,1,Female,Science / Technology,6,2 or more,jul.,2008,STEAM,Honors,20,1,Player 2,2,17534,FALSE,FALSE
LILA-KingA-S13,1,0,0,0,Female,Art / Music,6,2 or more,may,2008,STEAM,Honors,40,0,Player 1,2,11779,FALSE,TRUE
LILA-KingA-S13,1,0,2,12,Female,Math,6,1,dec.,2007,GATE,Honors,20,0,Player 1,2,22104,FALSE,FALSE
LILA-KingA-S13,1,0,1,6,Female,Art / Music,6,2 or more,feb.,2008,STEAM,Honors,40,0,Player 1,1,8801,TRUE,TRUE
LILA-KingA-S13,1,0,4,9,Female,History / Geography,6,1,jun.,2008,STEAM,Honors,40,0,Player 1,2,24915,FALSE,TRUE
LILA-KingA-S13,1,0,3,3,Male,Art / Music,6,2 or more,jun.,2008,GATE,Honors,40,0,Player 1,2,25376,FALSE,TRUE
LILA-KingA-S13,2,0,4,1,Female,Science / Technology,6,2 or more,jul.,2008,STEAM,Honors,40,2,Player 3,0,24544,TRUE,TRUE
LILA-KingA-S13,2,0,2,0,Female,Art / Music,6,2 or more,may,2008,STEAM,Honors,40,1,Player 2,2,14581,TRUE,TRUE
LILA-KingA-S13,2,0,1,12,Female,Math,6,1,dec.,2007,GATE,Honors,40,1,Player 2,2,41108,TRUE,TRUE
LILA-KingA-S13,2,0,3,6,Female,Art / Music,6,2 or more,feb.,2008,STEAM,Honors,20,1,Player 2,2,8509,TRUE,FALSE
LILA-KingA-S13,2,0,4,3,Male,Art / Music,6,2 or more,jun.,2008,GATE,Honors,40,1,Player 2,2,14838,TRUE,TRUE
LILA-KingA-S13,2,0,0,9,Female,History / Geography,6,1,jun.,2008,STEAM,Honors,40,1,Player 2,2,54924,TRUE,TRUE
LILA-KingA-S13,2,0,2,7,Male,Science / Technology,6,1,oct.,2008,GATE,Honors,40,2,Player 3,0,15796,TRUE,TRUE
LILA-KingA-S13,2,0,1,11,Male,English,6,2 or more,nov.,2008,STEAM,Honors,20,0,Player 1,1,10162,FALSE,FALSE
LILA-KingA-S13,2,0,0,2,Male,History / Geography,6,2 or more,mar.,2008,STEAM,Honors,20,0,Player 1,1,13830,FALSE,FALSE
LILA-KingA-S13,2,0,4,14,Female,History / Geography,6,2 or more,sep.,2008,GATE,Honors,40,0,Player 1,2,107256,TRUE,TRUE
LILA-KingA-S13,2,0,3,8,Male,Science / Technology,6,2 or more,dec.,2007,GATE,Honors,40,0,Player 1,2,32241,TRUE,TRUE
LILA-KingA-S13,2,0,2,5,Female,Art / Music,6,1,mar.,2009,STEAM,Honors,40,0,Player 1,2,16988,TRUE,TRUE
LILA-KingA-S13,2,0,1,13,Female,Science / Technology,6,1,apr.,2008,GATE,Honors,40,2,Player 3,0,5501,TRUE,TRUE
LILA-KingA-S13,2,0,3,10,Male,Art / Music,6,2 or more,may,2008,GATE,Honors,20,2,Player 3,2,36815,FALSE,FALSE
LILA-KingA-S13,2,0,0,4,Male,English,6,0,may,2008,STEAM,Honors,40,2,Player 3,0,4376,TRUE,TRUE
LILA-KingA-S13,3,0,0,13,Female,Science / Technology,6,1,apr.,2008,GATE,Honors,40,0,Player 1,0,16540,TRUE,TRUE
LILA-KingA-S13,3,0,1,7,Male,Science / Technology,6,1,oct.,2008,GATE,Honors,40,0,Player 1,0,41137,TRUE,TRUE
LILA-KingA-S13,3,0,1,0,Female,Art / Music,6,2 or more,may,2008,STEAM,Honors,20,2,Player 3,1,28167,FALSE,FALSE
LILA-KingA-S13,3,0,0,12,Female,Math,6,1,dec.,2007,GATE,Honors,20,2,Player 3,1,20264,FALSE,FALSE
LILA-KingA-S13,3,0,4,6,Female,Art / Music,6,2 or more,feb.,2008,STEAM,Honors,40,2,Player 3,2,4593,TRUE,TRUE
LILA-KingA-S13,3,0,4,1,Female,Science / Technology,6,2 or more,jul.,2008,STEAM,Honors,20,0,Player 1,0,12211,TRUE,FALSE
LILA-KingA-S13,3,0,4,11,Male,English,6,2 or more,nov.,2008,STEAM,Honors,20,1,Player 2,1,8138,FALSE,FALSE
LILA-KingA-S13,3,0,3,2,Male,History / Geography,6,2 or more,mar.,2008,STEAM,Honors,20,1,Player 2,1,15026,FALSE,FALSE
LILA-KingA-S13,3,0,3,10,Male,Art / Music,6,2 or more,may,2008,GATE,Honors,40,0,Player 1,2,16147,FALSE,TRUE
LILA-KingA-S13,3,0,0,14,Female,History / Geography,6,2 or more,sep.,2008,GATE,Honors,20,1,Player 2,0,19342,TRUE,FALSE
LILA-KingA-S13,3,0,2,4,Male,English,6,0,may,2008,STEAM,Honors,40,0,Player 1,0,12648,TRUE,TRUE
LILA-KingA-S13,3,0,2,8,Male,Science / Technology,6,2 or more,dec.,2007,GATE,Honors,40,1,Player 2,0,12512,TRUE,TRUE
LILA-KingA-S13,3,0,2,9,Female,History / Geography,6,1,jun.,2008,STEAM,Honors,40,2,Player 3,2,9292,TRUE,TRUE
LILA-KingA-S13,3,0,3,3,Male,Art / Music,6,2 or more,jun.,2008,GATE,Honors,40,2,Player 3,2,9595,TRUE,TRUE
LILA-KingA-S13,3,0,1,5,Female,Art / Music,6,1,mar.,2009,STEAM,Honors,20,1,Player 2,0,10000,TRUE,FALSE
LILA-KingA-S13,4,0,4,14,Female,History / Geography,6,2 or more,sep.,2008,GATE,Honors,40,2,Player 3,0,9722,TRUE,TRUE
LILA-KingA-S13,4,0,1,8,Male,Science / Technology,6,2 or more,dec.,2007,GATE,Honors,40,2,Player 3,0,4957,TRUE,TRUE
LILA-KingA-S13,4,0,4,13,Female,Science / Technology,6,1,apr.,2008,GATE,Honors,20,1,Player 2,2,19193,FALSE,FALSE
LILA-KingA-S13,4,0,3,10,Male,Art / Music,6,2 or more,may,2008,GATE,Honors,20,1,Player 2,1,26234,FALSE,FALSE
LILA-KingA-S13,4,0,1,4,Male,English,6,0,may,2008,STEAM,Honors,40,1,Player 2,0,15617,TRUE,TRUE
LILA-KingA-S13,4,0,0,0,Female,Art / Music,6,2 or more,may,2008,STEAM,Honors,20,0,Player 1,1,58224,FALSE,FALSE
LILA-KingA-S13,4,0,4,12,Female,Math,6,1,dec.,2007,GATE,Honors,20,0,Player 1,2,34784,FALSE,FALSE
LILA-KingA-S13,4,0,2,6,Female,Art / Music,6,2 or more,feb.,2008,STEAM,Honors,40,0,Player 1,0,11076,TRUE,TRUE
LILA-KingA-S13,4,0,1,9,Female,History / Geography,6,1,jun.,2008,STEAM,Honors,20,0,Player 1,2,22280,FALSE,FALSE
LILA-KingA-S13,4,0,0,1,Female,Science / Technology,6,2 or more,jul.,2008,STEAM,Honors,20,1,Player 2,1,12857,FALSE,FALSE
LILA-KingA-S13,4,0,3,3,Male,Art / Music,6,2 or more,jun.,2008,GATE,Honors,40,0,Player 1,2,10285,FALSE,TRUE
LILA-KingA-S13,4,0,2,7,Male,Science / Technology,6,1,oct.,2008,GATE,Honors,40,1,Player 2,0,32116,TRUE,TRUE
LILA-KingA-S13,4,0,2,5,Female,Art / Music,6,1,mar.,2009,STEAM,Honors,40,2,Player 3,0,6654,TRUE,TRUE
LILA-KingA-S13,4,0,0,11,Male,English,6,2 or more,nov.,2008,STEAM,Honors,40,2,Player 3,0,11868,TRUE,TRUE
LILA-KingA-S13,4,0,3,2,Male,History / Geography,6,2 or more,mar.,2008,STEAM,Honors,40,2,Player 3,0,12302,TRUE,TRUE
LILA-KingA-S13,5,0,3,10,Male,Art / Music,6,2 or more,may,2008,GATE,Honors,20,2,Player 3,1,8351,FALSE,FALSE
LILA-KingA-S13,5,0,4,11,Male,English,6,2 or more,nov.,2008,STEAM,Honors,40,0,Player 1,1,11417,FALSE,TRUE
LILA-KingA-S13,5,0,2,14,Female,History / Geography,6,2 or more,sep.,2008,GATE,Honors,40,0,Player 1,2,17659,TRUE,TRUE
LILA-KingA-S13,5,0,0,12,Female,Math,6,1,dec.,2007,GATE,Honors,20,1,Player 2,2,5688,FALSE,FALSE
LILA-KingA-S13,5,0,0,8,Male,Science / Technology,6,2 or more,dec.,2007,GATE,Honors,20,0,Player 1,2,9556,TRUE,FALSE
LILA-KingA-S13,5,0,0,13,Female,Science / Technology,6,1,apr.,2008,GATE,Honors,40,2,Player 3,2,6197,TRUE,TRUE
LILA-KingA-S13,5,0,3,3,Male,Art / Music,6,2 or more,jun.,2008,GATE,Honors,20,1,Player 2,0,10728,TRUE,FALSE
LILA-KingA-S13,5,0,1,9,Female,History / Geography,6,1,jun.,2008,STEAM,Honors,20,1,Player 2,2,14687,FALSE,FALSE
LILA-KingA-S13,5,0,2,6,Female,Art / Music,6,2 or more,feb.,2008,STEAM,Honors,40,1,Player 2,0,7515,TRUE,TRUE
LILA-KingA-S13,5,0,4,0,Female,Art / Music,6,2 or more,may,2008,STEAM,Honors,20,1,Player 2,1,38842,FALSE,FALSE
LILA-KingA-S13,5,0,2,7,Male,Science / Technology,6,1,oct.,2008,GATE,Honors,40,2,Player 3,2,30942,TRUE,TRUE
LILA-KingA-S13,5,0,1,1,Female,Science / Technology,6,2 or more,jul.,2008,STEAM,Honors,40,2,Player 3,2,8239,TRUE,TRUE
LILA-KingA-S13,5,0,4,4,Male,English,6,0,may,2008,STEAM,Honors,40,2,Player 3,2,8191,TRUE,TRUE
LILA-KingA-S13,5,0,3,5,Female,Art / Music,6,1,mar.,2009,STEAM,Honors,40,0,Player 1,2,9840,TRUE,TRUE
LILA-KingA-S13,5,0,1,2,Male,History / Geography,6,2 or more,mar.,2008,STEAM,Honors,20,0,Player 1,1,22574,FALSE,FALSE
LILA-KingA-S13,6,0,4,4,Male,English,6,0,may,2008,STEAM,Honors,20,0,Player 1,2,12772,FALSE,FALSE
LILA-KingA-S13,6,0,0,0,Female,Art / Music,6,2 or more,may,2008,STEAM,Honors,40,2,Player 3,0,8466,TRUE,TRUE
LILA-KingA-S13,6,0,4,12,Female,Math,6,1,dec.,2007,GATE,Honors,40,2,Player 3,0,6779,TRUE,TRUE
LILA-KingA-S13,6,0,2,6,Female,Art / Music,6,2 or more,feb.,2008,STEAM,Honors,40,2,Player 3,0,4107,TRUE,TRUE
LILA-KingA-S13,6,0,2,11,Male,English,6,2 or more,nov.,2008,STEAM,Honors,20,1,Player 2,2,22153,FALSE,FALSE
LILA-KingA-S13,6,0,0,7,Male,Science / Technology,6,1,oct.,2008,GATE,Honors,20,0,Player 1,1,18155,TRUE,FALSE
LILA-KingA-S13,6,0,2,10,Male,Art / Music,6,2 or more,may,2008,GATE,Honors,20,0,Player 1,0,9103,FALSE,FALSE
LILA-KingA-S13,6,0,3,13,Female,Science / Technology,6,1,apr.,2008,GATE,Honors,40,0,Player 1,1,15485,TRUE,TRUE
LILA-KingA-S13,6,0,1,5,Female,Art / Music,6,1,mar.,2009,STEAM,Honors,40,1,Player 2,0,9303,TRUE,TRUE
LILA-KingA-S13,6,0,1,9,Female,History / Geography,6,1,jun.,2008,STEAM,Honors,40,2,Player 3,0,8276,TRUE,TRUE
LILA-KingA-S13,6,0,3,3,Male,Art / Music,6,2 or more,jun.,2008,GATE,Honors,40,2,Player 3,0,7276,TRUE,TRUE
LILA-KingA-S13,6,0,3,8,Male,Science / Technology,6,2 or more,dec.,2007,GATE,Honors,40,1,Player 2,0,13598,TRUE,TRUE
LILA-KingA-S13,6,0,4,14,Female,History / Geography,6,2 or more,sep.,2008,GATE,Honors,40,1,Player 2,0,12825,TRUE,TRUE
LILA-KingA-S13,6,0,0,2,Male,History / Geography,6,2 or more,mar.,2008,STEAM,Honors,20,1,Player 2,1,15191,FALSE,FALSE
LILA-KingA-S13,6,0,1,1,Female,Science / Technology,6,2 or more,jul.,2008,STEAM,Honors,20,0,Player 1,2,13172,FALSE,FALSE
LILA-KingA-S13,7,0,3,7,Male,Science / Technology,6,1,oct.,2008,GATE,Honors,40,1,Player 2,2,9591,TRUE,TRUE
LILA-KingA-S13,7,0,0,11,Male,English,6,2 or more,nov.,2008,STEAM,Honors,40,2,Player 3,1,14365,TRUE,TRUE
LILA-KingA-S13,7,0,4,2,Male,History / Geography,6,2 or more,mar.,2008,STEAM,Honors,40,2,Player 3,1,8528,TRUE,TRUE
LILA-KingA-S13,7,0,1,14,Female,History / Geography,6,2 or more,sep.,2008,GATE,Honors,40,2,Player 3,1,6007,TRUE,TRUE
LILA-KingA-S13,7,0,2,8,Male,Science / Technology,6,2 or more,dec.,2007,GATE,Honors,40,2,Player 3,1,7863,TRUE,TRUE
LILA-KingA-S13,7,0,0,10,Male,Art / Music,6,2 or more,may,2008,GATE,Honors,20,1,Player 2,0,10767,FALSE,FALSE
LILA-KingA-S13,7,0,4,4,Male,English,6,0,may,2008,STEAM,Honors,20,1,Player 2,0,11221,FALSE,FALSE
LILA-KingA-S13,7,0,1,1,Female,Science / Technology,6,2 or more,jul.,2008,STEAM,Honors,20,1,Player 2,0,12322,FALSE,FALSE
LILA-KingA-S13,7,0,4,0,Female,Art / Music,6,2 or more,may,2008,STEAM,Honors,20,0,Player 1,2,9703,FALSE,FALSE
LILA-KingA-S13,7,0,1,12,Female,Math,6,1,dec.,2007,GATE,Honors,20,0,Player 1,2,24011,FALSE,FALSE
LILA-KingA-S13,7,0,2,6,Female,Art / Music,6,2 or more,feb.,2008,STEAM,Honors,40,0,Player 1,1,7240,TRUE,TRUE
LILA-KingA-S13,7,0,0,9,Female,History / Geography,6,1,jun.,2008,STEAM,Honors,40,0,Player 1,0,12269,FALSE,TRUE
LILA-KingA-S13,7,0,3,3,Male,Art / Music,6,2 or more,jun.,2008,GATE,Honors,20,0,Player 1,0,9408,FALSE,FALSE
LILA-KingA-S13,7,0,3,5,Female,Art / Music,6,1,mar.,2009,STEAM,Honors,40,2,Player 3,1,7249,TRUE,TRUE
LILA-KingA-S13,7,0,2,13,Female,Science / Technology,6,1,apr.,2008,GATE,Honors,40,1,Player 2,2,18008,TRUE,TRUE
LILA-KingA-S13,8,0,1,11,Male,English,6,2 or more,nov.,2008,STEAM,Honors,20,0,Player 1,2,11216,FALSE,FALSE
LILA-KingA-S13,8,0,2,0,Female,Art / Music,6,2 or more,may,2008,STEAM,Honors,20,1,Player 2,1,7607,FALSE,FALSE
LILA-KingA-S13,8,0,1,1,Female,Science / Technology,6,2 or more,jul.,2008,STEAM,Honors,40,2,Player 3,2,8458,TRUE,TRUE
LILA-KingA-S13,8,0,4,2,Male,History / Geography,6,2 or more,mar.,2008,STEAM,Honors,20,0,Player 1,2,10922,FALSE,FALSE
LILA-KingA-S13,8,0,1,3,Male,Art / Music,6,2 or more,jun.,2008,GATE,Honors,20,1,Player 2,1,10281,FALSE,FALSE
LILA-KingA-S13,8,0,0,9,Female,History / Geography,6,1,jun.,2008,STEAM,Honors,20,1,Player 2,1,8807,FALSE,FALSE
LILA-KingA-S13,8,0,3,6,Female,Art / Music,6,2 or more,feb.,2008,STEAM,Honors,20,1,Player 2,0,4651,TRUE,FALSE
LILA-KingA-S13,8,0,4,12,Female,Math,6,1,dec.,2007,GATE,Honors,40,1,Player 2,0,5912,TRUE,TRUE
LILA-KingA-S13,8,0,2,7,Male,Science / Technology,6,1,oct.,2008,GATE,Honors,40,2,Player 3,2,16637,TRUE,TRUE
LILA-KingA-S13,8,0,0,4,Male,English,6,0,may,2008,STEAM,Honors,40,2,Player 3,2,11819,TRUE,TRUE
LILA-KingA-S13,8,0,3,10,Male,Art / Music,6,2 or more,may,2008,GATE,Honors,20,2,Player 3,0,13302,FALSE,FALSE
LILA-KingA-S13,8,0,4,13,Female,Science / Technology,6,1,apr.,2008,GATE,Honors,40,2,Player 3,2,11221,TRUE,TRUE
LILA-KingA-S13,8,0,3,5,Female,Art / Music,6,1,mar.,2009,STEAM,Honors,40,0,Player 1,1,8693,TRUE,TRUE
LILA-KingA-S13,8,0,0,8,Male,Science / Technology,6,2 or more,dec.,2007,GATE,Honors,20,0,Player 1,1,17341,TRUE,FALSE
LILA-KingA-S13,8,0,2,14,Female,History / Geography,6,2 or more,sep.,2008,GATE,Honors,20,0,Player 1,1,21296,TRUE,FALSE
LILA-KingA-S13,9,0,4,13,Female,Science / Technology,6,1,apr.,2008,GATE,Honors,40,0,Player 1,2,11142,TRUE,TRUE
LILA-KingA-S13,9,0,3,8,Male,Science / Technology,6,2 or more,dec.,2007,GATE,Honors,20,1,Player 2,1,10421,TRUE,FALSE
LILA-KingA-S13,9,0,3,1,Female,Science / Technology,6,2 or more,jul.,2008,STEAM,Honors,40,0,Player 1,2,10174,TRUE,TRUE
LILA-KingA-S13,9,0,0,10,Male,Art / Music,6,2 or more,may,2008,GATE,Honors,20,0,Player 1,0,12860,FALSE,FALSE
LILA-KingA-S13,9,0,4,0,Female,Art / Music,6,2 or more,may,2008,STEAM,Honors,40,2,Player 3,2,6242,TRUE,TRUE
LILA-KingA-S13,9,0,0,14,Female,History / Geography,6,2 or more,sep.,2008,GATE,Honors,40,1,Player 2,1,13844,TRUE,TRUE
LILA-KingA-S13,9,0,2,7,Male,Science / Technology,6,1,oct.,2008,GATE,Honors,40,0,Player 1,2,19040,TRUE,TRUE
LILA-KingA-S13,9,0,1,4,Male,English,6,0,may,2008,STEAM,Honors,40,0,Player 1,0,9293,FALSE,TRUE
LILA-KingA-S13,9,0,1,3,Male,Art / Music,6,2 or more,jun.,2008,GATE,Honors,40,2,Player 3,2,6443,TRUE,TRUE
LILA-KingA-S13,9,0,3,9,Female,History / Geography,6,1,jun.,2008,STEAM,Honors,20,2,Player 3,0,12720,FALSE,FALSE
LILA-KingA-S13,9,0,2,6,Female,Art / Music,6,2 or more,feb.,2008,STEAM,Honors,40,2,Player 3,2,2722,TRUE,TRUE
LILA-KingA-S13,9,0,0,12,Female,Math,6,1,dec.,2007,GATE,Honors,40,2,Player 3,2,4647,TRUE,TRUE
LILA-KingA-S13,9,0,2,11,Male,English,6,2 or more,nov.,2008,STEAM,Honors,40,1,Player 2,1,9929,TRUE,TRUE
LILA-KingA-S13,9,0,1,2,Male,History / Geography,6,2 or more,mar.,2008,STEAM,Honors,20,1,Player 2,0,8611,FALSE,FALSE
LILA-KingA-S13,9,0,4,5,Female,Art / Music,6,1,mar.,2009,STEAM,Honors,40,1,Player 2,1,9429,TRUE,TRUE
LILA-KingA-S13,10,0,2,13,Female,Science / Technology,6,1,apr.,2008,GATE,Honors,40,1,Player 2,1,30014,TRUE,TRUE
LILA-KingA-S13,10,0,3,5,Female,Art / Music,6,1,mar.,2009,STEAM,Honors,40,2,Player 3,1,6588,TRUE,TRUE
